X,Y,OBJECTID,Siteno,Name,NZTM_E,NZTM_N,Region,Operator,Funder,Area_km2,No_years,L1_mean,L2,Lcv,T3_Lskew,T4_Lkurt,Gumb_u,Gumb_alpha,GEV_u,GEV_alpha,GEV_k,GEV_z,Data_2_33y,Data_5y,Data_10y,Data_20y,Data_50y,Data_100y,Data_250y,Data_500y,Data_1000y,se_2_33y,se_5y,se_10y,se_20y,se_50y,se_100y,se_250y,se_500y,se_1000y
1355066,5038970,556,75251,Manuherikia at D/S Forks,1355066,5038970,ORC,NIWA,"Early data MBIE, then Pioneer Generation Ltd",174,25,42.6921,14.4419,0.33828,0.25358,0.10308,30.6657,20.8352,29.5467,18.28,-0.12611,-0.84016,42.72070324,61.91724961,77.55255334,92.55031205,111.9633723,126.5107292,145.6647025,160.1274501,174.5797408,9%,9%,10%,11%,11%,12%,12%,13%,13%
1331884,4999082,557,75253,Manuherikia at Ophir,1331884,4999082,ORC,NIWA,"MBIE,Contact Energy Ltd",2036,43,181.2483,70.3693,0.38825,0.2762,0.1149,122.6485,101.5215,115.9409,85.6573,-0.15889,-1.3882,181.3876535,274.9246574,351.1091666,424.187177,518.7791655,589.6625497,682.9921124,753.4632299,823.8833956,8%,7%,8%,8%,9%,9%,9%,9%,10%
1344565,5033014,558,75257,Dunstan Ck at Gorge,1344565,5033014,ORC,ORC,ORC,157,20,28.6674,11.011,0.38409,0.37444,0.2342,19.4981,15.8854,17.7457,11.0885,-0.29539,-1.7601,28.68920681,43.32524667,55.24608514,66.68083961,81.48195636,92.57331053,107.1768914,118.2037368,129.2226097,9%,9%,9%,10%,11%,11%,11%,12%,12%
1302271,4985394,559,75259,Fraser at Old Man Range,1302271,4985394,ORC,NIWA,MBIE,122,24,33.8125,12.3007,0.36379,0.54818,0.43923,23.5691,17.7462,20.8332,8.0574,-0.51636,-3.3705,33.83684394,50.18733499,63.50456866,76.27877893,92.81368381,105.2042682,121.518498,133.8370172,146.1466299,5%,5%,5%,6%,6%,6%,7%,7%,7%
1311319,4985836,560,75261,Fraser at Laing Rd,1311319,4985836,ORC,NIWA,"Earnscleugh Irrigation Ltd ,Contact Energy Ltd",245,29,32.272,11.8611,0.36754,0.37768,0.23578,22.3947,17.112,20.4864,11.8634,-0.29973,-2.1506,32.29550323,48.06167305,60.9029857,73.2206811,89.16467431,101.1124536,116.843658,128.7219475,140.5916488,7%,7%,8%,8%,9%,9%,9%,9%,10%
1287415,5002133,561,75265,Nevis at Wentworth Station,1287415,5002133,ORC,NIWA,"Contact Energy Ltd,Pioneer Generation Ltd",689,13,250.5353,74.8421,0.29873,0.078449,0.13128,188.2108,107.9744,195.9456,121.6576,0.14769,0.70949,250.6835261,350.1659201,431.1928619,508.9158499,609.5202854,684.9091527,784.1709201,859.1213162,934.0175219,15%,15%,17%,18%,20%,21%,22%,22%,23%
1288439,5012652,562,75269,Roaring Meg at Above Dam,1288439,5012652,ORC,NIWA,Pioneer Generation Ltd,102,14,14.0318,2.1996,0.15676,0.15108,0.017377,12.2,3.1734,12.2418,3.2589,0.029539,0.14726,14.03609216,16.95990955,19.34131568,21.6256176,24.58241214,26.79811356,29.71544667,31.91826129,34.11948324,7%,8%,10%,11%,13%,14%,15%,15%,16%
1285757,4991630,563,75270,Nevis at Nevis Burn,1285757,4991630,ORC,NIWA,Pioneer Generation Ltd,513,11,59.5246,9.5243,0.16001,0.21816,0.048017,51.5933,13.7406,51.145,12.7754,-0.073672,-0.32556,59.54345059,72.20337538,82.5146973,92.40556484,105.2082783,114.8021105,127.4339588,136.971992,146.503129,7%,8%,10%,12%,13%,14%,15%,16%,17%
1269937,5012147,564,75271,Mill Ck at Fish Trap,1269937,5012147,ORC,ORC,ORC,44,30,3.3982,0.8424,0.2479,0.080673,0.024532,2.6967,1.2153,2.7814,1.3658,0.14396,1.0506,3.399858378,4.519577066,5.431571413,6.306378286,7.438726051,8.287261355,9.404496793,10.24809691,11.09108709,8%,8%,10%,11%,12%,12%,13%,13%,14%
1272945,5012753,565,75272,Arrow at Beetham Ck,1272945,5012753,ORC,NIWA,MBIE,245,20,49.8558,15.9953,0.32083,0.33628,0.14399,36.5357,23.0763,34.3454,17.4079,-0.24345,-1.45,49.88737751,71.14876512,88.46585156,105.0768166,126.5780071,142.6901236,163.9043589,179.9227653,195.9295902,8%,8%,9%,10%,11%,11%,12%,12%,12%
1262216,5009225,566,75276,Shotover at Bowens Peak,1262216,5009225,ORC,NIWA,"MBIE,Contact Energy Ltd",1088,46,427.5097,90.0903,0.21073,0.10231,0.1612,352.4873,129.9729,359.1658,142.2906,0.1081,0.97683,427.6881011,547.4388499,644.9740676,738.5321901,859.633583,950.3820354,1069.867208,1160.087856,1250.243273,5%,6%,7%,8%,8%,9%,10%,10%,10%
1254870,5045172,567,75278,Shotover at 16 Mile Gorge,1254870,5045172,ORC,NIWA,MBIE,107,7,139.1624,13.1817,0.094722,-0.038413,0.16831,128.1854,19.0172,131.7163,24.0818,0.35401,1.248,139.1885297,156.7100587,170.9810855,184.6701971,202.3893478,215.6673579,233.1500286,246.3508121,259.5420511,7%,10%,12%,14%,17%,18%,20%,22%,23%
1297879,5044685,568,75290,Cardrona at Albert-town,1297879,5044685,ORC,NIWA,MBIE,346,23,55.848,17.2818,0.30944,0.066591,0.050352,41.4567,24.9324,43.5032,28.4791,0.16767,1.0714,55.88229528,78.85380373,97.56375835,115.510796,138.7413954,156.1494606,179.0700241,196.3768418,213.6711463,11%,12%,13%,14%,15%,16%,16%,17%,17%
1292623,5037477,569,75293,Cardrona at Mt Barker,1292623,5037477,ORC,NIWA,"ORC,MBIE",248,12,63.7209,19.4623,0.30543,0.12836,0.15682,47.5137,28.0782,48.3683,29.7324,0.065752,0.30348,63.7594184,89.62931494,110.6999639,130.9114362,157.073114,176.67761,202.4901337,221.9806075,241.4569893,15%,15%,17%,18%,19%,20%,21%,22%,22%
1282006,5049681,570,75294,Matukituki at West Wanaka,1282006,5049681,ORC,NIWA,"NZX,MBIE,Contact Energy Ltd",799,34,848.2263,149.0946,0.17577,0.17488,0.065513,724.0684,215.098,723.2112,213.5629,-0.0076949,-0.059782,848.5215892,1046.702491,1208.117911,1362.951458,1563.367601,1713.551298,1911.292686,2060.602895,2209.805151,5%,5%,6%,7%,8%,9%,9%,10%,10%
1309827,4886979,571,1075214,Waipahi at Waipahi,1309827,4886979,ORC,ORC,ORC,299,18,85.4334,27.6016,0.32308,0.53612,0.50409,62.4483,39.8207,56.379,18.7174,-0.50178,-2.8365,85.48809168,122.1769602,152.0595022,180.723554,217.8262287,245.6294623,282.2369643,309.8784908,337.500032,6%,6%,6%,7%,7%,7%,8%,8%,8%
1344649,5018562,572,1075251,Dunstan Ck at Beatties Rd,1344649,5018562,ORC,ORC,ORC,268,11,43.0535,17.5303,0.40717,0.32164,0.14439,28.4553,25.2908,26.2192,19.6281,-0.22317,-0.98621,43.08826133,66.38998222,85.36889,103.573914,127.1384502,144.7967541,168.0467977,185.6023986,203.1453065,15%,14%,15%,16%,17%,17%,18%,18%,18%
1261200,5026744,573,1075271,Shotover at Peat's Hut,1261200,5026744,ORC,ORC,ORC,590,17,239.5364,37.2774,0.15562,0.17656,0.12044,208.4938,53.78,208.2163,53.2655,-0.010302,-0.056594,239.6102795,289.1605725,329.5185549,368.2309005,418.340061,455.8898254,505.3302285,542.6615987,579.9659777,6%,7%,8%,10%,11%,12%,13%,13%,14%
1230059,5031527,574,1075272,Dart at The Hillocks,1230059,5031527,ORC,ORC,ORC,563,17,1178.8897,151.3691,0.1284,-0.2156,0.079026,1052.8376,218.3795,1141.1058,304.0107,0.71539,3.9301,1179.189427,1380.393744,1544.271692,1701.467353,1904.941013,2057.415888,2258.173986,2409.762048,2561.240509,7%,8%,10%,12%,14%,15%,16%,17%,18%
1336221,4847510,575,75503,Catlins at Houipapa,1336221,4847510,ORC,ORC,ORC,169,20,91.1536,26.1232,0.28658,0.44687,0.35038,69.3997,37.6878,64.3638,22.3582,-0.39043,-2.3264,91.20542066,125.9291382,154.2110938,181.3398245,216.4551838,242.769204,277.4159133,303.5768878,329.7189476,6%,6%,7%,7%,8%,8%,9%,9%,9%
1286911,4887035,576,77504,Mataura at Gore HBr,1286911,4887035,ES,ES,ES,3465,56,636.2322,209.2446,0.32888,0.39951,0.26525,461.9846,301.8761,425.9887,199.6552,-0.3288,-3.2783,636.6465838,914.7806334,1141.316712,1358.615558,1639.886624,1850.659708,2128.176927,2337.724128,2547.119822,4%,4%,5%,5%,6%,6%,6%,6%,6%
1253614,4945419,577,77505,Mataura at Parawa,1253614,4945419,ES,ES,ES,766,55,219.4914,62.5058,0.28478,0.29636,0.18872,167.44,90.1768,160.5511,73.3778,-0.18767,-1.8544,219.6152427,302.6997882,370.3709244,435.2827029,519.304342,582.2667368,665.167022,727.7632195,790.314159,5%,5%,6%,6%,7%,7%,7%,7%,8%
1279710,4871438,578,77506,Mataura at Tuturau,1279710,4871438,ES,ES,ES,4352,31,659.4772,200.4832,0.304,0.41022,0.31102,492.5256,289.2361,457.0153,186.7997,-0.3429,-2.5438,659.8742275,926.362392,1143.413069,1351.61329,1621.10712,1823.054822,2088.951984,2289.725132,2490.353118,5%,6%,6%,7%,7%,7%,8%,8%,8%
1276869,4854085,579,77519,Mataura at Seaward Downs,1276869,4854085,ES,ES,ES,5109,40,844.901,268.6013,0.31791,0.37377,0.24695,621.2243,387.5098,578.5743,270.8763,-0.29448,-2.4815,845.4329419,1202.465744,1493.263693,1772.204067,2133.263769,2403.827207,2760.068202,3029.058008,3297.853331,5%,5%,6%,6%,7%,7%,8%,8%,8%
1275281,4907309,580,77520,Mataura at Pyramid Br,1275281,4907309,ES,ES,ES,2662,8,684.0186,292.6575,0.42785,0.54038,0.56044,440.3092,422.2155,375.6869,196.0641,-0.50694,-1.9104,684.5981543,1073.607111,1390.449166,1694.371672,2087.768181,2382.563506,2770.70974,3063.790498,3356.659353,11%,10%,11%,12%,12%,12%,13%,13%,13%
1274778,4898824,581,77525,Waimea at Mandeville Br,1274778,4898824,ES,ES,ES,398,38,82.863,24.3236,0.29354,0.40613,0.28104,62.6076,35.0916,58.346,22.8716,-0.33752,-2.7722,82.91118968,115.242894,141.5765901,166.8365036,199.5328706,224.0341966,256.2941975,280.6530207,304.994232,5%,5%,5%,6%,6%,7%,7%,7%,7%
1281565,4857898,582,77527,Mokoreta at McKays Rd,1281565,4857898,ES,ES,ES,418,37,134.6526,29.8563,0.22173,0.15622,0.1059,109.7899,43.0735,110.1934,43.9191,0.021448,0.17382,134.7117237,174.397565,206.7210971,237.7266051,277.8600548,307.9344277,347.5322559,377.4317125,407.3095513,6%,6%,7%,8%,9%,10%,10%,11%,11%
1292025,4892620,583,77528,Waikaka Stm at Willowbank,1292025,4892620,ES,ES,ES,318,39,119.4607,36.183,0.30289,0.29898,0.21238,89.3294,52.201,85.2742,42.2729,-0.19137,-1.5924,119.5322886,167.6277672,206.8008249,244.3765622,293.0144999,329.4617898,377.450605,413.6859128,449.8950219,6%,6%,7%,7%,8%,8%,9%,9%,9%
1274321,4924307,584,77561,Waikaia at Mahers Beach Rd,1274321,4924307,ES,ES,ES,1164,35,385.5826,122.4607,0.3176,0.15908,0.035466,283.6039,176.6735,284.8901,179.4199,0.016949,0.1336,385.8251225,548.6035473,681.184172,808.3586903,972.9730595,1096.328364,1258.745788,1381.383643,1503.932829,8%,8%,9%,10%,11%,11%,12%,12%,12%
1250745,4852525,585,78504,Waihopai at Kennington (ES),1250745,4852525,ES,ES,ES,157,55,47.1132,11.9206,0.25302,0.38156,0.41126,37.1864,17.1978,35.2441,11.8251,-0.30492,-3.013,47.13684611,62.9820679,75.88776722,88.26722385,104.2911607,116.2988464,132.1089275,144.046775,155.9759913,4%,4%,4%,5%,5%,6%,6%,6%,6%
1224521,4969671,586,78602,Oreti at McKellar's Flat,1224521,4969671,ES,ES,ES,138,9,114.3323,32.9619,0.2883,-0.018732,0.29974,86.8834,47.554,94.7173,59.2142,0.31771,1.2699,114.3975887,158.2115461,193.8973679,228.1280649,272.4361909,305.6388963,349.3556856,382.3652798,415.3510076,19%,20%,22%,24%,26%,27%,29%,30%,30%
1244163,4927309,587,78607,Oreti at Lumsden,1244163,4927309,ES,ES,ES,180,25,492.64,115.71,0.23488,0.28987,0.26607,396.2829,166.9342,384.0736,137.4513,-0.17844,-1.1887,492.8690773,646.6741817,771.9461695,892.1100677,1047.649908,1164.205131,1317.669135,1433.546458,1549.339999,6%,7%,7%,8%,9%,10%,10%,11%,11%
1219619,4955809,588,78608,Oreti at Three Kings,1219619,4955809,ES,ES,ES,270.64,27,121.4381,28.1995,0.23221,0.092646,0.066816,97.9551,40.6833,100.3742,45.0698,0.12403,0.85873,121.493982,158.9776085,189.5074691,218.7924444,256.698841,285.104351,322.5048484,350.7451484,378.9650302,8%,8%,10%,11%,12%,12%,13%,14%,14%
1248254,4895772,589,78625,Otapiri at Otapiri Gorge,1248254,4895772,ES,ES,ES,108,50,72.1175,18.9225,0.26238,0.1462,0.082712,56.3599,27.2994,56.8182,28.2237,0.037268,0.35112,72.15501382,97.30736167,117.7935778,137.4444482,162.8804842,181.9412138,207.0377802,225.9876501,244.9238191,6%,6%,7%,8%,8%,9%,9%,10%,10%
1238562,4874958,590,78626,Winton Stm at Thomsons Crossing,1238562,4874958,ES,ES,ES,121,13,35.6419,9.6477,0.27068,0.18255,0.063839,27.6078,13.9187,27.4784,13.665,-0.019553,-0.093932,35.66099717,48.48501469,58.92998772,68.94905661,81.9177136,91.63589704,104.4314742,114.0931354,123.7478112,12%,12%,14%,15%,16%,17%,18%,19%,19%
1243617,4861220,591,78634,Makarewa at Counsell Rd,1243617,4861220,ES,ES,ES,998,45,234.5324,50.1632,0.21389,0.32776,0.27309,192.7592,72.3703,186.1611,55.5089,-0.23167,-2.0706,234.6318099,301.3103068,355.6189586,407.7131212,475.1436713,525.6733796,592.2040006,642.4398218,692.6393216,4%,4%,5%,5%,6%,6%,7%,7%,7%
1243587,4931509,592,78637,Irthing Stm at Ellis Rd Br,1243587,4931509,ES,ES,ES,436,38,225.3937,41.1053,0.18237,-0.023439,0.057596,191.1634,59.3025,201.2259,74.1489,0.32633,2.6803,225.4751335,280.1135911,324.6158084,367.3034038,422.5581173,463.9637495,518.4810329,559.6458448,600.7808938,6%,7%,8%,9%,10%,11%,11%,12%,12%
1227626,4872647,593,78803,Middle Ck at Otahuti,1227626,4872647,ES,ES,ES,27.4,18,8.1647,3.4623,0.42405,0.1857,0.095501,5.2815,4.995,5.2243,4.8811,-0.024404,-0.13795,8.171548629,12.77370023,16.5220848,20.11762527,24.7716836,28.25924539,32.85119059,36.31846828,39.78323908,15%,14%,15%,15%,16%,17%,17%,18%,18%
1221324,4862371,594,78901,Aparima at Thornbury Br,1221324,4862371,ES,ES,ES,1268,28,420.3646,103.3914,0.24596,0.21225,0.16016,334.2658,149.1622,329.9542,139.9799,-0.064792,-0.45681,420.5693058,558.0001483,669.9355414,777.3066578,916.2875545,1020.434179,1157.560235,1261.101129,1364.567162,7%,7%,8%,9%,10%,11%,11%,12%,12%
1219967,4923561,595,78906,Aparima at Dunrobin,1219967,4923561,ES,ES,ES,215,36,149.7246,36.9657,0.24689,0.27306,0.33943,118.9416,53.3302,115.5067,45.2454,-0.15438,-1.2341,149.7978305,198.9336995,238.9541396,277.3427067,327.032769,364.2684783,413.2953764,450.3145181,487.3068944,5%,6%,7%,7%,8%,8%,9%,9%,9%
1225621,4925589,596,78910,Hamilton Burn at Matuku Br,1225621,4925589,ES,ES,ES,133,9,122.3687,26.6119,0.21747,0.15617,0.18531,100.2077,38.3928,100.5686,39.1488,0.021515,0.085997,122.4213254,157.7945959,186.6056027,214.2418122,250.0140505,276.8203092,312.1151308,338.765481,365.3965625,12%,13%,15%,17%,19%,20%,21%,22%,23%
1224569,4926373,597,78912,Hamilton Burn at Waterloo Rd,1224569,4926373,ES,ES,ES,127,29,137.158,35.5632,0.25929,0.25112,0.10117,107.5429,51.3068,104.8593,45.2024,-0.12251,-0.87901,137.2284149,184.5000209,223.0020464,259.9341136,307.7388863,343.5618363,390.728606,426.3432052,461.9320545,7%,7%,8%,9%,9%,10%,11%,11%,11%
1186811,4935933,598,79737,Mararoa at Cliffs,1186811,4935933,ES,NIWA,Meridian Energy Ltd,1219,39,413.8265,130.3362,0.31495,0.28666,0.061015,305.2896,188.0353,291.844,155.7245,-0.17386,-1.4467,414.0846272,587.3312654,728.4380955,863.7911547,1038.991806,1170.28004,1343.142461,1473.667106,1604.097379,6%,6%,7%,8%,8%,9%,9%,9%,9%
1152417,4942492,599,79740,Spey at West Arm,1152417,4942492,ES,NIWA,MBIE,95.5,22,263.0943,18.5076,0.070346,-0.0062205,0.2,247.6822,26.7008,251.7352,32.8741,0.29498,1.8435,263.1309709,287.7317976,307.7688079,326.9887893,351.8670837,370.5098645,395.0561329,413.5904848,432.1114362,3%,4%,5%,6%,7%,8%,9%,9%,10%
1177984,4876105,600,80201,Rowallan Burn at Old Mill,1177984,4876105,ES,ES,ES,71.6,20,24.988,9.5775,0.38329,0.41936,0.29541,17.0124,13.8174,15.2761,8.7415,-0.35485,-2.1144,25.00698617,37.73767077,48.10662551,58.05277583,70.92704721,80.57450193,93.27695312,102.868297,112.4527062,8%,8%,9%,9%,10%,10%,10%,11%,11%
1143790,4948094,601,83201,Lyvia at Deep Cove,1143790,4948094,ES,NIWA,Meridian Energy Ltd,59.5,16,190.5139,21.5657,0.1132,0.14532,0.25302,172.5552,31.1127,173.098,32.2048,0.038663,0.20605,190.5566446,219.2223828,242.5702035,264.9659937,293.9550469,315.6782628,344.2804277,365.8772987,387.4585548,5%,6%,7%,8%,10%,11%,12%,12%,13%
1198501,5040472,602,84701,Cleddau at Milford,1198501,5040472,ES,NIWA,MBIE,155,16,694.5706,180.6719,0.26012,0.53924,0.40054,544.1168,260.6544,504.2663,121.4339,-0.50557,-2.6944,694.9283899,935.0827573,1130.684945,1318.311261,1561.17428,1743.165937,1982.787703,2163.720873,2344.523226,5%,5%,6%,6%,7%,7%,8%,8%,8%
1257460,5114236,603,86301,Arawata at County Br,1257460,5114236,WCRC,NIWA,MBIE,971,25,2959.7324,421.9127,0.14255,0.1241,0.13905,2608.3862,608.6913,2628.9469,648.1573,0.072613,0.48374,2960.567873,3521.38662,3978.165214,4416.318207,4983.462314,5408.457013,5968.032008,6390.554883,6812.772268,5%,6%,7%,8%,9%,10%,11%,11%,12%
1302852,5127841,604,86802,Haast at Roaring Billy,1302852,5127841,WCRC,NIWA,MBIE,1020,43,3742.1016,645.2308,0.17242,0.053054,0.075566,3204.7882,930.8712,3292.585,1079.4889,0.19072,1.6663,3743.379398,4601.039135,5299.590334,5969.657416,6836.990521,7486.934631,8342.692298,8988.85625,9634.553016,5%,5%,6%,7%,8%,9%,10%,10%,10%
1332555,5169728,605,87801,Makawhio at Rocks,1332555,5169728,WCRC,NIWA,MBIE,135,13,878.6055,70.1525,0.079845,0.095146,0.34284,820.1863,101.2086,825.9912,111.7808,0.1199,0.57599,878.7444132,971.9931261,1047.942827,1120.795603,1215.096049,1285.760963,1378.802874,1449.056792,1519.259916,4%,5%,6%,8%,9%,10%,11%,12%,13%
1389379,5203954,606,89301,Whataroa at SHB,1389379,5203954,WCRC,NIWA,"Meridian Energy Ltd,NZX,MBIE",445,28,2638.6321,446.6932,0.16929,-0.075291,0.066127,2266.65,644.4421,2412.7772,839.491,0.42391,2.9887,2639.516668,3233.274475,3716.881446,4180.768864,4781.223543,5231.179828,5823.620831,6270.960114,6717.975963,6%,7%,9%,10%,12%,12%,13%,14%,14%
1393868,5223971,607,89601,Poerua at Lower Gorge,1393868,5223971,WCRC,NIWA,MBIE,147.6,20,841.0339,90.6813,0.10782,0.032326,0.090796,765.5193,130.8255,780.3934,155.1048,0.22656,1.35,841.2134055,961.7496987,1059.924731,1154.096579,1275.992376,1367.336123,1487.605097,1578.417577,1669.164398,4%,6%,7%,8%,10%,10%,11%,12%,13%
1411345,5238825,608,90101,Waitaha at SHBr,1411345,5238825,WCRC,NIWA,MBIE,223,6,1117.2823,66.8297,0.059814,0.20684,0.039324,1061.6302,96.4148,1059.1764,91.2438,-0.056636,-0.18484,1117.414677,1206.246614,1278.598916,1348.000981,1437.834835,1505.152668,1593.787598,1660.713902,1727.591816,4%,5%,7%,8%,10%,11%,12%,13%,14%
1430207,5222153,609,90102,Ivory at Ripplerock,1430207,5222153,WCRC,NIWA,MBIE,2.3,10,24.321,3.4486,0.1418,0.3768,0.24601,21.4492,4.9753,20.8959,3.4558,-0.29854,-1.2579,24.32785044,28.91185142,32.64545256,36.22681242,40.8625154,44.33632245,48.91015728,52.36376022,55.81486615,5%,6%,7%,8%,10%,10%,11%,12%,12%
1443436,5262574,610,90605,Butchers Ck at Lake Kaniere Rd,1443436,5262574,WCRC,WCRC,WCRC,3.9,34,26.8508,5.2393,0.19513,0.23712,0.13308,22.4877,7.5588,22.1539,6.8163,-0.10191,-0.79173,26.86113335,33.82544637,39.49777655,44.93881185,51.98167393,57.25930798,64.20817593,69.45511459,74.69825963,5%,5%,6%,7%,8%,8%,9%,9%,10%
1434392,5228446,611,90607,Cropp at Gorge,1434392,5228446,WCRC,NIWA,MBIE,12.2,25,166.4335,38.474,0.23117,0.355,0.17438,134.3944,55.5063,128.6915,40.3348,-0.26909,-1.7926,166.5096965,217.6505189,259.303964,299.2589486,350.9765777,389.731663,440.7590681,479.2887489,517.7905721,5%,6%,6%,7%,8%,8%,9%,9%,10%
1438333,5242278,612,90612,Hokitika at Gorge,1438333,5242278,WCRC,NIWA,MBIE,367,42,1926.1802,248.9053,0.12922,0.15509,0.23261,1718.9053,359.0944,1722.5646,366.7174,0.023212,0.20044,1926.673124,2257.52535,2526.999605,2785.485781,3120.069621,3370.793126,3700.911607,3950.176872,4199.261915,3%,4%,5%,5%,6%,7%,7%,8%,8%
1469431,5264970,613,91103,Taipo at SHB,1469431,5264970,WCRC,NIWA,MBIE,181,35,654.695,101.8193,0.15552,0.074117,0.16316,569.9053,146.8942,580.9844,166.3471,0.15496,1.2215,654.8965675,790.2377844,900.4712083,1006.209755,1143.077458,1245.640541,1380.681605,1482.648168,1584.541008,5%,5%,6%,7%,9%,9%,10%,10%,11%
1452136,5278068,614,91104,Taramakau at Greenstone Br,1452136,5278068,WCRC,NIWA,MBIE,863,40,2351.6008,366.1333,0.1557,0.13224,0.20666,2046.7046,528.2187,2061.1886,556.4764,0.059523,0.50158,2352.325767,2839.00095,3235.390704,3615.617273,4107.781565,4476.589444,4962.185306,5328.848151,5695.245894,4%,5%,6%,6%,7%,8%,9%,9%,9%
1460032,5298490,615,91401,Grey at Dobson,1460032,5298490,WCRC,NIWA,MBIE,3830,45,3803.4742,537.6614,0.14136,0.10658,0.15486,3355.7387,775.6815,3392.8643,844.678,0.10108,0.90346,3804.538951,4519.214399,5101.307004,5659.664206,6382.400331,6923.989352,7637.079832,8175.518903,8713.568674,4%,4%,5%,6%,7%,7%,8%,8%,9%
1500132,5310054,616,91403,Grey at New Waipuna,1500132,5310054,WCRC,NIWA,MBIE,642,45,954.2787,159.2568,0.16689,0.24053,0.29691,821.6582,229.759,811.047,206.0291,-0.10695,-0.95592,954.5940725,1166.282911,1338.700347,1504.08729,1718.163724,1878.583886,2089.803253,2249.290391,2408.662218,3%,4%,5%,5%,6%,7%,7%,7%,8%
1495532,5301557,617,91407,Ahaura at Gorge,1495532,5301557,WCRC,NIWA,MBIE,790,46,1491.7713,340.6977,0.22838,0.21786,0.16766,1208.0566,491.5229,1192.1102,457.2084,-0.073233,-0.66178,1492.446006,1945.311452,2314.163675,2667.975582,3125.948805,3469.135288,3920.996394,4262.186862,4603.130643,5%,5%,6%,7%,7%,8%,8%,9%,9%
1499264,5334383,618,91412,Pattinson Ck at Weir Site 2,1499264,5334383,WCRC,NIWA,MBIE,0.66,34,0.78306,0.19395,0.24768,0.20065,0.15384,0.62155,0.27981,0.61555,0.26734,-0.04724,-0.36701,0.783444796,1.041248208,1.251225282,1.452640333,1.713351456,1.908717755,2.165949424,2.360179449,2.554269041,6%,7%,8%,8%,9%,10%,10%,11%,11%
1469351,5353947,619,92602,Tiropahi at SHB,1469351,5353947,WCRC,NIWA,MBIE,36.5,28,181.3364,30.9611,0.17074,0.025031,0.052967,155.5536,44.6674,160.9449,53.3548,0.23932,1.6873,181.3976357,222.5520194,256.0716576,288.2244993,329.8430548,361.0303056,402.0934194,433.0992811,464.0827251,6%,7%,8%,9%,11%,11%,12%,13%,13%
1548995,5376301,620,93202,Buller at Longford,1548995,5376301,WCRC,NIWA,MBIE,1410,50,719.1501,129.5183,0.1801,0.10355,0.063502,611.2942,186.8554,620.7046,204.2498,0.10606,0.99927,719.4065509,891.5660862,1031.787487,1166.291221,1340.392509,1470.856924,1642.634653,1772.340271,1901.952109,4%,5%,6%,7%,7%,8%,9%,9%,9%
1492004,5367809,621,93203,Buller at Te Kuha,1492004,5367809,WCRC,NIWA,MBIE,6350,51,4866.2578,784.376,0.16119,0.18309,0.12195,4213.0717,1131.6153,4202.1322,1110.1047,-0.020382,-0.19393,4867.811089,5910.426738,6759.621798,7574.190088,8628.565185,9418.670947,10458.97434,11244.48475,12029.42722,3%,4%,5%,5%,6%,7%,7%,8%,8%
1503485,5365375,622,93204,Buller at Berlins,1503485,5365375,WCRC,NIWA,MBIE,5960,18,3738.7911,675.6944,0.18073,0.098944,0.21638,3176.1092,974.8209,3228.9227,1071.6516,0.11363,0.64234,3740.129181,4638.282048,5369.814303,6071.517606,6979.800554,7660.430809,8556.591802,9233.263425,9909.445804,7%,8%,10%,11%,13%,14%,15%,15%,16%
1508238,5359537,623,93206,Inangahua at Landing,1508238,5359537,WCRC,WCRC,WCRC,1000,49,1496.3981,250.9769,0.16772,0.097271,0.094664,1287.3981,362.0831,1307.5207,398.8684,0.11639,1.0855,1496.89515,1830.50102,2102.218078,2362.855603,2700.224145,2953.034392,3285.90041,3537.24028,3788.398428,4%,5%,6%,6%,7%,8%,8%,9%,9%
1507281,5335986,624,93207,Inangahua at Blacks Pt,1507281,5335986,WCRC,NIWA,MBIE,234,48,439.5474,66.7201,0.15179,0.14802,0.19773,383.9865,96.2568,385.471,99.267,0.034376,0.31732,439.6795596,528.3659233,600.5996578,669.88799,759.574629,826.7821441,915.2718241,982.0884517,1048.85677,3%,4%,5%,6%,6%,7%,8%,8%,8%
1516137,5368032,625,93208,Buller at Woolfs,1516137,5368032,WCRC,WCRC,WCRC,4560,48,2807.83,489.0607,0.17418,0.077923,0.083848,2400.5666,705.5654,2451.433,795.4691,0.14857,1.3715,2808.798495,3458.872357,3988.347923,4496.233599,5153.63951,5646.272729,6294.904893,6784.672895,7274.086787,4%,5%,6%,7%,8%,8%,9%,9%,10%
1537846,5365594,626,93209,Maruia at Falls,1537846,5365594,WCRC,NIWA,MBIE,980,28,814.0025,158.3518,0.19453,0.085621,0.15936,682.1356,228.4533,697.0858,255.2325,0.1357,0.95676,814.3160097,1024.80184,1196.239442,1360.686506,1573.546363,1733.054871,1943.073898,2101.654684,2260.120815,6%,7%,8%,9%,11%,11%,12%,13%,13%
